AS16-M-0666|123:55:48|76.2|69|CSM|40||Rev 26|Langrenus, A|Mapping|3400|
AS16-M-0667|123:56:15|76.2|68|CSM|40||Rev 26|Langrenus|Mapping|3400|
AS16-M-0668|123:56:42|76.2|66|CSM|40||Rev 26|Langrenus|Mapping|3400|
AS16-M-0669|123:57:09|76.2|65|CSM|40||Rev 26|Langrenus|Mapping|3400|
AS16-M-0670|123:57:37|76.2|64|CSM|40|173|Rev 26|Langrenus|Mapping|3400|
AS16-M-0671|125:58:04|76.2|63|CSM|40||Rev 26|Crozier, Lohse|Mapping|3400|
AS16-M-0672|123:58:31|76.2|61|CSM|40||Rev 26|Crozier, D|Mapping|3400|
AS16-M-0673|123:58:58|76.2|60|CSM|40||Rev 26|Crozier, D|Mapping|3400|
AS16-M-0674|123:59:25|76.2|59|CSM|40||Rev 26|Crozier, D|Mapping|3400|
AS16-M-0675|123:59:52|76.2|57|CSM|40||Rev 26|Crozier, D, Colombo|Mapping|3400|
AS16-M-0676|124:00:19|76.2|56|CSM|40||Rev 26|Goclenius, Colombo|Mapping|3400|
AS16-M-0677|124:00:47|76.2|55|CSM|40||Rev 26|Rimae Goclenius|Mapping|3400|
AS16-M-0678|124:01:14|76.2|53|CSM|40||Rev 26|Rimae Goclenius|Mapping|3400|
AS16-M-0679|124:01:41|76.2|52|CSM|40||Rev 26|Rimae Goclenius|Mapping|3400|
AS16-M-0680|124:02:08|76.2|51|CSM|40|174|Rev 26|Goclenius, Gutenberg|Mapping|3400|
AS16-M-0681|124:02:35|76.2|49|CSM|40||Rev 26|Goclenius, Gutenberg|Mapping|3400|
AS16-M-0682|124:03:02|76.2|48|CSM|40||Rev 26|Gutenberg, Montes Pyrenaeus|Mapping|3400|
AS16-M-0683|124:03:30|76.2|47|CSM|40||Rev 26|Gutenberg, Montes Pyrenaeus|Mapping|3400|
AS16-M-0684|124:03:57|76.2|45|CSM|40||Rev 26|Daguerre, Montes Pyrenaeus|Mapping|3400|
AS16-M-0685|124:04:24|76.2|44|CSM|40||Rev 26|Daguerre, Montes Pyrenaeus|Mapping|3400|
AS16-M-0686|124:04:51|76.2|43|CSM|40||Rev 26|Daguerre|Mapping|3400|
AS16-M-0687|124:05:18|76.2|41|CSM|40||Rev 26|Daguerre, Madler|Mapping|3400|
AS16-M-0688|124:05:45|76.2|40|CSM|40||Rev 26|Daguerre, Madler|Mapping|3400|
AS16-M-0689|124:06:13|76.2|38|CSM|40||Rev 26|Theophilus, Madler|Mapping|3400|
AS16-M-0690|124:06:40|76.2|37|CSM|40|176|Rev 26|Theophilus, Madler|Mapping|3400|
AS16-M-0691|124:07:07|76.2|36|CSM|40||Rev 26|Theophilus, Madler|Mapping|3400|
AS16-M-0692|124:07:34|76.2|35|CSM|40||Rev 26|Theophilus, Cyrillus|Mapping|3400|
AS16-M-0693|124:08:01|76.2|33|CSM|40||Rev 26|Theophilus, Cyrillus|Mapping|3400|
AS16-M-0694|124:08:29|76.2|32|CSM|40||Rev 26|Theophilus, Cyrillus|Mapping|3400|
AS16-M-0695|124:08:56|76.2|30|CSM|40||Rev 26|Kant, Cyrillus|Mapping|3400|
AS16-M-0696|124:09:23|76.2|29|CSM|40||Rev 26|Kant, Cyrillus|Mapping|3400|
AS16-M-0697|124:09:50|76.2|28|CSM|40||Rev 26|Kant, Cyrillus|Mapping|3400|
AS16-M-0698|124:10:17|76.2|26|CSM|40||Rev 26|Descartes, Kant|Mapping|3400|
AS16-M-0699|124:10:44|76.2|25|CSM|40||Rev 26|Abulfeda, Descartes|Mapping|3400|
AS16-M-0700|124:11:12|76.2|24|CSM|40|180|Rev 26|Abulfeda, Descartes|Mapping|3400|
AS16-M-0701|124:11:39|76.2|22|CSM|40||Rev 26|Abulfeda, Descartes|Mapping|3400|
AS16-M-0702|124:12:06|76.2|21|CSM|40||Rev 26|Abulfeda, Andel|Mapping|3400|
AS16-M-0703|124:12:33|76.2|20|CSM|40||Rev 26|Ritchey, Abulfeda|Mapping|3400|
AS16-M-0704|124:13:01|76.2|18|CSM|40||Rev 26|Ritchey, Abulfeda|Mapping|3400|
AS16-M-0705|124:13:28|76.2|17|CSM|40||Rev 26|Albategnius, Ritchey|Mapping|3400|
AS16-M-0706|124:13:55|76.2|15|CSM|40||Rev 26|Albategnius, Ritchey|Mapping|3400|
AS16-M-0707|124:14:22|76.2|14|CSM|40||Rev 26|Albategnius|Mapping|3400|
AS16-M-0708|124:14:49|76.2|13|CSM|40||Rev 26|Albategnius|Mapping|3400|
AS16-M-0709|124:15:17|76.2|11|CSM|40||Rev 26|Albategnius|Mapping|3400|
AS16-M-0710|124:15:44|76.2|10|CSM|40|181|Rev 26|Ptolemaeus, Albategnius|Mapping|3400|
AS16-M-0711|124:16:11|76.2|8|CSM|40||Rev 26|Ptolemaeus, Alphonsus|Mapping|3400|
AS16-M-0712|124:16:38|76.2|7|CSM|40||Rev 26|Ptolemaeus, Alphonsus|Mapping|3400|
AS16-M-0713|124:17:06|76.2|6|CSM|40||Rev 26|Ptolemaeus, Alphonsus|Mapping|3400|
AS16-M-0714|124:17:33|76.2|4|CSM|40||Rev 26|Ptolemaeus, Alphonsus|Mapping|3400|
AS16-M-0715|124:18:00|76.2|3|CSM|40||Rev 26|Catena Davy, Alphonsus|Mapping|3400|
AS16-M-0716|124:18:27|76.2|2|CSM|40||Rev 26|Catena Davy|Mapping|3400|
AS16-M-0717|124:18:54|76.2|0|CSM|40|182|Rev 26|Catena Davy|Mapping|3400|
AS16-M-0718|124:19:22|76.2|NA|CSM|40||Rev 26|Double exposure|Mapping|3400|
AS16-M-0719|125:18:43|76.2|1|CSM|40|358|Rev 27|Spencer Jones|Mapping|3400|
AS16-M-0720|125:19:11|76.2|3|CSM|40||Rev 27|Papaleski, Spencer Jones|Mapping|3400|
AS16-M-0721|125:19:38|76.2|4|CSM|40||Rev 27|Papaleski, Spencer Jones|Mapping|3400|
AS16-M-0722|125:20:05|76.2|5|CSM|40||Rev 27|Papaleski, Spencer Jones|Mapping|3400|
AS16-M-0723|125:20:32|76.2|6|CSM|40||Rev 27|Papaleski, Spencer Jones|Mapping|3400|
AS16-M-0724|125:20:59|76.2|8|CSM|40||Rev 27|Papaleski, Van Gent|Mapping|3400|
AS16-M-0725|125:21:26|76.2|9|CSM|40||Rev 27|Papaleski, Van Gent|Mapping|3400|
AS16-M-0726|125:21:53|76.2|10|CSM|40||Rev 27|Kohlschutter, Van Gent|Mapping|3400|
AS16-M-0727|125:22:20|76.2|12|CSM|40||Rev 27|Kohlschutter, Mills|Mapping|3400|
AS16-M-0728|125:22:47|76.2|13|CSM|40||Rev 27|Kohlschutter, Mills|Mapping|3400|
AS16-M-0729|125:23:14|76.2|15|CSM|40||Rev 27|Kohlschutter, Mills|Mapping|3400|
AS16-M-0730|125:23:41|76.2|16|CSM|40|355|Rev 27|Kohlschutter, Mills|Mapping|3400|
AS16-M-0731|125:24:08|76.2|17|CSM|40||Rev 27|Kohlschutter, St.John|Mapping|3400|
AS16-M-0732|125:24:35|76.2|19|CSM|40||Rev 27|Kohlschutter, St.John|Mapping|3400|
AS16-M-0733|125:25:02|76.2|20|CSM|40||Rev 27|St.John|Mapping|3400|
AS16-M-0734|125:25:29|76.2|21|CSM|40||Rev 27|St.John|Mapping|3400|
AS16-M-0735|125:25:56|76.2|22|CSM|40||Rev 27|North east rim of Mendeleev|Mapping|3400|
AS16-M-0736|125:26:23|76.2|24|CSM|40||Rev 27|North east rim of Mendeleev|Mapping|3400|
AS16-M-0737|125:26:51|76.2|26|CSM|40||Rev 27|Mendeleev|Mapping|3400|
AS16-M-0738|125:27:18|76.2|27|CSM|40||Rev 27|Mendeleev|Mapping|3400|
AS16-M-0739|125:27:45|76.2|28|CSM|40||Rev 27|Mendeleev|Mapping|3400|
AS16-M-0740|125:28:12|76.2|29|CSM|40|354|Rev 27|Mendeleev|Mapping|3400|
AS16-M-0741|125:28:39|76.2|31|CSM|40||Rev 27|Mendeleev|Mapping|3400|
AS16-M-0742|125:29:06|76.2|32|CSM|40||Rev 27|North west rim of Mendeleev|Mapping|3400|
AS16-M-0743|125:29:33|76.2|34|CSM|40||Rev 27|North west rim of Mendeleev, Vetchinkin|Mapping|3400|
AS16-M-0744|125:30:00|76.2|35|CSM|40||Rev 27|Vetchinkin|Mapping|3400|
AS16-M-0745|125:30:26|76.2|36|CSM|40||Rev 27|Vetchinkin|Mapping|3400|
AS16-M-0746|125:30:54|76.2|38|CSM|40||Rev 27|Vetchinkin|Mapping|3400|
AS16-M-0747|125:31:21|76.2|39|CSM|40||Rev 27|Vetchinkin, Meshcherskiy|Mapping|3400|
AS16-M-0748|125:31:48|76.2|41|CSM|40||Rev 27|Vetchinkin, Meshcherskiy|Mapping|3400|
AS16-M-0749|125:32:15|76.2|42|CSM|40||Rev 27|Ostwald, Meshcherskiy|Mapping|3400|
AS16-M-0750|125:32:42|76.2|43|CSM|40|352|Rev 27|Ostwald, Meshcherskiy|Mapping|3400|
AS16-M-0751|125:33:09|76.2|45|CSM|40||Rev 27|Ostwald, Meshcherskiy|Mapping|3400|
AS16-M-0752|125:33:37|76.2|46|CSM|40||Rev 27|King, Ostwald|Mapping|3400|
AS16-M-0753|125:34:04|76.2|47|CSM|40||Rev 27|King, Ostwald, Guyot|Mapping|3400|
AS16-M-0754|125:34:31|76.2|48|CSM|40||Rev 27|King, Ostwald, Guyot|Mapping|3400|
AS16-M-0755|125:34:58|76.2|49|CSM|40||Rev 27|King, Ostwald, Guyot|Mapping|3400|
AS16-M-0756|125:35:25|76.2|51|CSM|40||Rev 27|King, Ostwald, Guyot|Mapping|3400|
AS16-M-0757|125:35:52|76.2|53|CSM|40||Rev 27|Lobachevskiy, Guyot|Mapping|3400|
AS16-M-0758|125:36:19|76.2|54|CSM|40||Rev 27|Firsov, Lobachevskiy, Guyot|Mapping|3400|
AS16-M-0759|125:36:46|76.2|56|CSM|40||Rev 27|Firsov, Lobachevskiy, Guyot|Mapping|3400|
AS16-M-0760|125:37:13|76.2|57|CSM|40|351|Rev 27|Firsov, Lobachevskiy|Mapping|3400|
AS16-M-0761|125:37:40|76.2|58|CSM|40||Rev 27|Firsov, Lobachevskiy|Mapping|3400|
AS16-M-0762|125:38:06|76.2|60|CSM|40||Rev 27|Firsov, Lobachevskiy|Mapping|3400|
AS16-M-0763|125:38:33|76.2|61|CSM|40||Rev 27|Moiseev|Mapping|3400|
AS16-M-0764|125:39:00|76.2|62|CSM|40||Rev 27|Saenger, Moiseev|Mapping|3400|
AS16-M-0765|125:39:28|76.2|64|CSM|40||Rev 27|Saenger, Moiseev|Mapping|3400|
AS16-M-0766|125:39:55|76.2|65|CSM|40||Rev 27|Saenger, Moiseev|Mapping|3400|
AS16-M-0767|125:40:22|76.2|66|CSM|40||Rev 27|Saenger, Moiseev|Mapping|3400|
AS16-M-0768|125:40:49|76.2|68|CSM|40||Rev 27|Erro, Saenger|Mapping|3400|
AS16-M-0769|125:41:16|76.2|69|CSM|40||Rev 27|Erro, Saenger|Mapping|3400|
AS16-M-0770|125:41:44|76.2|71|CSM|40|350|Rev 27|Erro|Mapping|3400|
AS16-M-0771|125:42:11|76.2|72|CSM|40||Rev 27|Babcock, Erro|Mapping|3400|
AS16-M-0772|125:42:38|76.2|73|CSM|40||Rev 27|Babcock, Erro|Mapping|3400|
AS16-M-0773|125:43:05|76.2|75|CSM|40||Rev 27|Babcock|Mapping|3400|
AS16-M-0774|125:43:32|76.2|76|CSM|40||Rev 27|Babcock|Mapping|3400|
AS16-M-0775|125:44:00|76.2|77|CSM|40||Rev 27|Babcock|Mapping|3400|
AS16-M-0776|125:44:27|76.2|78|CSM|40||Rev 27|Neper, K, Babcock|Mapping|3400|
AS16-M-0777|125:44:54|76.2|80|CSM|40||Rev 27|Neper, K|Mapping|3400|
AS16-M-0778|125:45:21|76.2|81|CSM|40||Rev 27|Neper, K|Mapping|3400|
AS16-M-0779|125:45:48|76.2|83|CSM|40||Rev 27|Neper, K|Mapping|3400|
AS16-M-0780|125:46:15|76.2|84|CSM|40|350|Rev 27|Schubert, Neper, K|Mapping|3400|
AS16-M-0781|125:46:42|76.2|85|CSM|40||Rev 27|Schubert, Neper, K|Mapping|3400|
AS16-M-0782|125:47:09|76.2|86|CSM|40||Rev 27|Schubert, Neper, K|Mapping|3400|
AS16-M-0783|125:47:36|76.2|88|CSM|40||Rev 27|Schubert, Neper|Mapping|3400|
AS16-M-0784|125:48:04|76.2|89|CSM|40||Rev 27|Schubert, Gilbert M|Mapping|3400|
AS16-M-0785|125:48:31|76.2|90|CSM|40||Rev 27|Schubert, Gilbert M|Mapping|3400|
AS16-M-0786|125:48:58|76.2|88|CSM|40||Rev 27|Schubert, Gilbert, M|Mapping|3400|
AS16-M-0787|125:49:25|76.2|87|CSM|40||Rev 27|Gilbert, N|Mapping|3400|
AS16-M-0788|125:49:52|76.2|85|CSM|40||Rev 27|Gilbert, N, Schubert N|Mapping|3400|
AS16-M-0789|125:50:19|76.2|84|CSM|40||Rev 27|Maclaurin L, Gilbert|Mapping|3400|
AS16-M-0790|125:50:46|76.2|83|CSM|40|352|Rev 27|Maclaurin L, Schubert N|Mapping|3400|
AS16-M-0791|125:51:13|76.2|82|CSM|40||Rev 27|Maclaurin, Langrenus, L|Mapping|3400|
AS16-M-0792|125:51:40|76.2|80|CSM|40||Rev 27|Maclaurin, Langrenus, L|Mapping|3400|
AS16-M-0793|125:52:08|76.2|79|CSM|40||Rev 27|Maclaurin|Mapping|3400|
AS16-M-0794|125:52:35|76.2|77|CSM|40||Rev 27|Maclaurin, Webb J|Mapping|3400|
AS16-M-0795|125:53:02|76.2|76|CSM|40||Rev 27|Maclaurin, Webb J|Mapping|3400|
AS16-M-0796|125:53:29|76.2|74|CSM|40||Rev 27|Webb, J|Mapping|3400|
AS16-M-0797|125:53:56|76.2|73|CSM|40||Rev 27|Webb, J|Mapping|3400|
AS16-M-0798|125:54:23|76.2|71|CSM|40||Rev 27|Webb, J|Mapping|3400|
AS16-M-0799|125:54:50|76.2|70|CSM|40||Rev 27|Webb, Langrenus B|Mapping|3400|
AS16-M-0800|125:55:17|76.2|69|CSM|40|353|Rev 27|Webb, Langrenus B|Mapping|3400|
AS16-M-0801|125:55:45|76.2|68|CSM|40||Rev 27|Webb, Langrenus B|Mapping|3400|
AS16-M-0802|125:56:12|76.2|67|CSM|40||Rev 27|Langrenus B|Mapping|3400|
AS16-M-0803|125:56:39|76.2|65|CSM|40||Rev 27|Messier G|Mapping|3400|
AS16-M-0804|125:57:06|76.2|63|CSM|40||Rev 27|Messier G|Mapping|3400|
AS16-M-0805|125:57:33|76.2|62|CSM|40||Rev 27|Messier, G|Mapping|3400|
AS16-M-0806|125:58:00|76.2|60|CSM|40||Rev 27|Messier, A|Mapping|3400|
AS16-M-0807|125:58:27|76.2|59|CSM|40||Rev 27|Messier, A & D|Mapping|3400|
AS16-M-0808|125:58:55|76.2|58|CSM|40||Rev 27|Messier, A & D|Mapping|3400|
AS16-M-0809|125:59:22|76.2|57|CSM|40||Rev 27|Messier, A & D|Mapping|3400|
AS16-M-0810|125:59:49|76.2|55|CSM|40|354|Rev 27|Messier, A, Lubbock|Mapping|3400|
AS16-M-0811|126:00:16|76.2|54|CSM|40||Rev 27|Messier D, Lubbock|Mapping|3400|
AS16-M-0812|126:00:43|76.2|52|CSM|40||Rev 27|Gutenberg G, Lubbock|Mapping|3400|
AS16-M-0813|126:01:10|76.2|51|CSM|40||Rev 27|Gutenberg G, Rimae Gutenberg|Mapping|3400|
AS16-M-0814|126:01:38|76.2|50|CSM|40||Rev 27|Gutenberg G, Rimae Gutenberg|Mapping|3400|
AS16-M-0815|126:02:05|76.2|48|CSM|40||Rev 27|Gutenberg G, Rimae Gutenberg|Mapping|3400|
AS16-M-0816|126:02:32|76.2|47|CSM|40||Rev 27|Capella, Rimae Gutenberg|Mapping|3400|
AS16-M-0817|126:02:59|76.2|46|CSM|40||Rev 27|Capella, Isidorus|Mapping|3400|
AS16-M-0818|126:03:26|76.2|44|CSM|40||Rev 27|Capella, Isidorus, B|Mapping|3400|
AS16-M-0819|126:03:53|76.2|43|CSM|40||Rev 27|Capella, Isidorus, B|Mapping|3400|
AS16-M-0820|126:04:21|76.2|42|CSM|40|356|Rev 27|Torricelli, Isidorus B|Mapping|3400|
AS16-M-0821|126:04:48|76.2|40|CSM|40||Rev 27|Torricelli, Isidorus B|Mapping|3400|
AS16-M-0822|126:05:15|76.2|39|CSM|40||Rev 27|Torricelli|Mapping|3400|
AS16-M-0823|126:05:42|76.2|38|CSM|40||Rev 27|Torricelli|Mapping|3400|
AS16-M-0824|126:06:09|76.2|36|CSM|40||Rev 27|Torricelli, Hypatia|Mapping|3400|
AS16-M-0825|126:06:36|76.2|35|CSM|40||Rev 27|Hypatia, Zollner F|Mapping|3400|
AS16-M-0826|126:07:04|76.2|34|CSM|40||Rev 27|Hypatia, Zollner F|Mapping|3400|
AS16-M-0827|126:07:31|76.2|32|CSM|40||Rev 27|Hypatia, Zollner F|Mapping|3400|
AS16-M-0828|126:07:58|76.2|31|CSM|40||Rev 27|Zollner, Alfraganus|Mapping|3400|
AS16-M-0829|126:08:25|76.2|29|CSM|40||Rev 27|Zollner, Alfraganus|Mapping|3400|
AS16-M-0830|126:08:52|76.2|28|CSM|40|359|Rev 27|Zollner, Alfraganus|Mapping|3400|
AS16-M-0831|126:09:20|76.2|27|CSM|40||Rev 27|Dollond B, Taylor|Mapping|3400|
AS16-M-0832|126:09:47|76.2|25|CSM|40||Rev 27|Dollond B, Taylor|Mapping|3400|
AS16-M-0833|126:10:14|76.2|24|CSM|40||Rev 27|Dollond B, Taylor|Mapping|3400|
AS16-M-0834|126:10:41|76.2|23|CSM|40||Rev 27|Dollond B & C|Mapping|3400|
AS16-M-0835|126:11:08|76.2|21|CSM|40||Rev 27|Dollond C, Hipparchus C|Mapping|3400|
AS16-M-0836|126:11:36|76.2|20|CSM|40||Rev 27|Hipparchus, Hind|Mapping|3400|
AS16-M-0837|126:12:03|76.2|19|CSM|40||Rev 27|Hipparchus, Hind|Mapping|3400|
AS16-M-0838|126:12:30|76.2|17|CSM|40||Rev 27|Hipparchus|Mapping|3400|
AS16-M-0839|126:12:57|76.2|16|CSM|40||Rev 27|Hipparchus|Mapping|3400|
AS16-M-0840|126:13:24|76.2|14|CSM|40|360|Rev 27|Hipparchus|Mapping|3400|
AS16-M-0841|126:13:52|76.2|13|CSM|40||Rev 27|Hipparchus|Mapping|3400|
AS16-M-0842|126:14:19|76.2|12|CSM|40||Rev 27|Ptolemaeus, Hipparchus|Mapping|3400|
AS16-M-0843|126:14:46|76.2|10|CSM|40||Rev 27|Ptolemaeus|Mapping|3400|
AS16-M-0844|126:15:13|76.2|9|CSM|40||Rev 27|Ptolemaeus|Mapping|3400|
AS16-M-0845|126:15:41|76.2|7|CSM|40||Rev 27|Ptolemaeus|Mapping|3400|
AS16-M-0846|126:16:08|76.2|6|CSM|40||Rev 27|Ptolemaeus|Mapping|3400|
AS16-M-0847|126:16:35|76.2|5|CSM|40||Rev 27|Lalande, Ptolemaeus|Mapping|3400|
AS16-M-0848|126:17:02|76.2|3|CSM|40||Rev 27|Lalande|Mapping|3400|
AS16-M-0849|126:17:29|76.2|2|CSM|40||Rev 27|Lalande|Mapping|3400|
AS16-M-0850|126:17:57|76.2|1|CSM|40|2|Rev 27|Lalande|Mapping|3400|
AS16-M-0851|127:16:28|76.2|-2|CSM|Vertical||Rev 28|Double exposure|Mapping|3400|
AS16-M-0852|127:16:53|76.2|-1|CSM|Vertical||Rev 28|East of Papaleski|Mapping|3400|
AS16-M-0853|127:17:17|76.2|0|CSM|Vertical||Rev 28|East of Papaleski|Mapping|3400|
AS16-M-0854|127:17:42|76.2|2|CSM|Vertical||Rev 28|Papaleski|Mapping|3400|
AS16-M-0855|127:18:07|76.2|3|CSM|Vertical||Rev 28|Papaleski|Mapping|3400|
AS16-M-0856|127:18:32|76.2|4|CSM|Vertical||Rev 28|Papaleski|Mapping|3400|
AS16-M-0857|127:18:57|76.2|5|CSM|Vertical||Rev 28|Papaleski, Mandel'Shtam|Mapping|3400|
AS16-M-0858|127:19:22|76.2|6|CSM|Vertical||Rev 28|Papaleski, Mandel'Shtam|Mapping|3400|
AS16-M-0859|127:19:47|76.2|7|CSM|Vertical||Rev 28|Papaleski, Mandel'Shtam|Mapping|3400|
AS16-M-0860|127:20:12|76.2|8|CSM|Vertical||Rev 28|Mandel'Shtam|Mapping|3400|
AS16-M-0861|127:20:37|76.2|10|CSM|Vertical||Rev 28|Mills|Mapping|3400|
AS16-M-0862|127:21:02|76.2|11|CSM|Vertical||Rev 28|Mills|Mapping|3400|
AS16-M-0863|127:21:27|76.2|12|CSM|Vertical||Rev 28|Mills|Mapping|3400|
AS16-M-0864|127:21:51|76.2|14|CSM|Vertical||Rev 28|Mills|Mapping|3400|
AS16-M-0865|127:22:16|76.2|15|CSM|Vertical||Rev 28|Mills|Mapping|3400|
AS16-M-0866|127:22:41|76.2|16|CSM|Vertical||Rev 28|St.John|Mapping|3400|
AS16-M-0867|127:23:06|76.2|18|CSM|Vertical||Rev 28|St.John|Mapping|3400|
AS16-M-0868|127:23:31|76.2|19|CSM|Vertical||Rev 28|St.John|Mapping|3400|
AS16-M-0869|127:23:56|76.2|20|CSM|Vertical||Rev 28|Schuster|Mapping|3400|
AS16-M-0870|127:24:21|76.2|21|CSM|Vertical||Rev 28|Schuster|Mapping|3400|
AS16-M-0871|127:24:46|76.2|22|CSM|Vertical||Rev 28|Mendeleev, Schuster|Mapping|3400|
AS16-M-0872|127:25:11|76.2|23|CSM|Vertical||Rev 28|Mendeleev, Schuster|Mapping|3400|
AS16-M-0873|127:25:36|76.2|25|CSM|Vertical||Rev 28|Mendeleev|Mapping|3400|
AS16-M-0874|127:26:01|76.2|26|CSM|Vertical||Rev 28|Mendeleev|Mapping|3400|
AS16-M-0875|127:26:26|76.2|29|CSM|Vertical||Rev 28|Mendeleev|Mapping|3400|
AS16-M-0876|127:26:51|76.2|30|CSM|Vertical||Rev 28|Mendeleev|Mapping|3400|
AS16-M-0877|127:27:16|76.2|31|CSM|Vertical||Rev 28|Mendeleev|Mapping|3400|
AS16-M-0878|127:27:41|76.2|32|CSM|Vertical||Rev 28|Mendeleev|Mapping|3400|
AS16-M-0879|127:28:06|76.2|33|CSM|Vertical||Rev 28|Mendeleev, Green|Mapping|3400|
AS16-M-0880|127:28:30|76.2|34|CSM|Vertical||Rev 28|Green|Mapping|3400|
AS16-M-0881|127:28:55|76.2|35|CSM|Vertical||Rev 28|Green|Mapping|3400|
AS16-M-0882|127:29:20|76.2|36|CSM|Vertical||Rev 28|Green|Mapping|3400|
AS16-M-0883|127:29:45|76.2|38|CSM|Vertical||Rev 28|Green|Mapping|3400|
AS16-M-0884|127:30:10|76.2|39|CSM|Vertical||Rev 28|Morozov|Mapping|3400|
AS16-M-0885|127:30:35|76.2|40|CSM|Vertical||Rev 28|Morozov|Mapping|3400|
AS16-M-0886|127:31:00|76.2|42|CSM|Vertical||Rev 28|Morozov|Mapping|3400|
AS16-M-0887|127:31:25|76.2|43|CSM|Vertical||Rev 28|Morozov|Mapping|3400|
AS16-M-0888|127:31:50|76.2|44|CSM|Vertical||Rev 28|Morozov|Mapping|3400|
AS16-M-0889|127:32:15|76.2|45|CSM|Vertical||Rev 28|King|Mapping|3400|
AS16-M-0890|127:32:40|76.2|46|CSM|Vertical||Rev 28|King|Mapping|3400|
AS16-M-0891|17:33:05|76.2|48|CSM|Vertical||Rev 28|King|Mapping|3400|
AS16-M-0892|127:33:30|76.2|49|CSM|Vertical||Rev 28|King|Mapping|3400|
AS16-M-0893|127:33:55|76.2|50|CSM|Vertical||Rev 28|King, Abul Wafa|Mapping|3400|
AS16-M-0894|127:34:20|76.2|51|CSM|Vertical||Rev 28|Abul Wafa|Mapping|3400|
AS16-M-0895|127:34:44|76.2|52|CSM|Vertical||Rev 28|Abul Wafa|Mapping|3400|
AS16-M-0896|127:35:09|76.2|54|CSM|Vertical||Rev 28|Abul Wafa, Firsov|Mapping|3400|
AS16-M-0897|127:35:34|76.2|56|CSM|Vertical||Rev 28|Abul Wafa, Firsov|Mapping|3400|
AS16-M-0898|127:35:59|76.2|57|CSM|Vertical||Rev 28|Firsov|Mapping|3400|
AS16-M-0899|127:36:24|76.2|59|CSM|Vertical||Rev 28|Firsov|Mapping|3400|
AS16-M-0900|127:36:49|76.2|60|CSM|Vertical||Rev 28|West of Firsov|Mapping|3400|
AS16-M-0901|127:37:14|76.2|61|CSM|Vertical||Rev 28|West of Firsov|Mapping|3400|
AS16-M-0902|127:37:39|76.2|62|CSM|Vertical||Rev 28|West of Firsov|Mapping|3400|
AS16-M-0903|127:38:04|76.2|63|CSM|Vertical||Rev 28|Saha, Saenger|Mapping|3400|
AS16-M-0904|127:38:29|76.2|64|CSM|Vertical||Rev 28|Saha, Saenger|Mapping|3400|
AS16-M-0905|127:38:54|76.2|65|CSM|Vertical||Rev 28|Saha, Saenger|Mapping|3400|
AS16-M-0906|127:39:19|76.2|66|CSM|Vertical||Rev 28|Saha, Saenger|Mapping|3400|
AS16-M-0907|127:39:44|76.2|67|CSM|Vertical||Rev 28|Wyld|Mapping|3400|
AS16-M-0908|127:40:09|76.2|68|CSM|Vertical||Rev 28|Wyld|Mapping|3400|
AS16-M-0909|127:40:33|76.2|69|CSM|Vertical||Rev 28|Wyld, Purkyne|Mapping|3400|
AS16-M-0910|127:40:58|76.2|71|CSM|Vertical||Rev 28|Wyld, Purkyne|Mapping|3400|
AS16-M-0911|127:41:23|76.2|72|CSM|Vertical||Rev 28|Wyld, Purkyne|Mapping|3400|
AS16-M-0912|127:41:48|76.2|74|CSM|Vertical||Rev 28|Wyld, Purkyne|Mapping|3400|
AS16-M-0913|127:42:13|76.2|75|CSM|Vertical||Rev 28|Purkyne|Mapping|3400|
AS16-M-0914|127:42:38|76.2|76|CSM|Vertical||Rev 28|Mare Smythii|Mapping|3400|
AS16-M-0915|127:43:03|76.2|77|CSM|Vertical||Rev 28|Mare Smythii|Mapping|3400|
AS16-M-0916|127:43:28|76.2|78|CSM|Vertical||Rev 28|Mare Smythii|Mapping|3400|
AS16-M-0917|127:43:53|76.2|79|CSM|Vertical||Rev 28|Mare Smythii|Mapping|3400|
AS16-M-0918|127:44:18|76.2|80|CSM|Vertical||Rev 28|Mare Smythii|Mapping|3400|
AS16-M-0919|127:44:43|76.2|81|CSM|Vertical||Rev 28|Mare Smythii|Mapping|3400|
AS16-M-0920|127:45:08|76.2|83|CSM|Vertical||Rev 28|Mare Smythii|Mapping|3400|
AS16-M-0921|127:45:33|76.2|84|CSM|Vertical||Rev 28|Mare Smythii|Mapping|3400|
AS16-M-0922|127:45:58|76.2|85|CSM|Vertical||Rev 28|Kastner G, Mare Smythii|Mapping|3400|
AS16-M-0923|127:46:23|76.2|86|CSM|Vertical||Rev 28|Kastner G, Mare Smythii|Mapping|3400|
AS16-M-0924|127:46:48|76.2|86|CSM|Vertical||Rev 28|Kastner G, Mare Smythii|Mapping|3400|
AS16-M-0925|127:47:13|76.2|87|CSM|Vertical||Rev 28|Kastner G, Gilbert|Mapping|3400|
AS16-M-0926|127:47:38|76.2|86|CSM|Vertical||Rev 28|Kastner G, Gilbert|Mapping|3400|
AS16-M-0927|127:48:03|76.2|85|CSM|Vertical||Rev 28|Kastner G, Gilbert|Mapping|3400|
AS16-M-0928|127:48:28|76.2|84|CSM|Vertical||Rev 28|Gilbert, J|Mapping|3400|
AS16-M-0929|127:48:53|76.2|83|CSM|Vertical||Rev 28|Gilbert, J|Mapping|3400|
